217513, Aktsiaselts Eesti Post, 2020-01-01, "", , "Software and hosting service for Integer parcel machines"
220954, Põllumajanduse Registrite ja Informatsiooni Amet, 2020-05-15, "Trinidad Wiseman OÜ", 47495.00, "Tarkvara toote- ja versiooniuuenduste toe hankimine"
221884, E-riigi Akadeemia Sihtasutus, 2020-05-05, "Private Joint Stock Company "Institute of Information Technologies" (JSC "IIT")", 41000.00, "Services on development of web services and web clients for the Integrated Electronic Identification System in interaction with the Trembita"
221726, E-riigi Akadeemia Sihtasutus, 2020-04-30, "Olha Avramenko", 44500.00, "Consultation services on development of information interaction service for the “Territorial Community Register” based on the “Trembita”"
223357, Tallinna Tehnikaülikool, 2020-05-15, "PlanPro OÜ", 30000.00, "PlanPro"
222147, Eesti Energia Aktsiaselts, 2020-05-18, "", , "Virtuaalserverite litsentside ja tootetoe ost"
222764, Riigimetsa Majandamise Keskus, 2020-05-18, "Proact Estonia AS", 11670.00, "Hitachi Brocade Silkworm 6510 seadmete tugiteenuste pikendamine"
218604, Riigi Infosüsteemi Amet, 2020-05-19, "Max 123 Võrguvara AS", 22000.00, "Juhendi "Avalik kohtvõrk ja Wifi" ajakohastamine"
221256, Tallinna Linnakantselei, 2020-05-18, "Atos IT Solutions and Services Oy Eesti filiaal", 1954487.80, "Tallinna linna finantsinfosüsteemi majutusteenuse osutamine"
220242, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-05-19, "Osaühing Net Group", 246984.00, "Adminandmete sisendvärava lahenduse detailanalüüs ja arendus"
221348, Eesti Energia Aktsiaselts, 2020-05-15, "", , "Oracle Application Express (APEX) arendustööde tellimine"
221348, Eesti Energia Aktsiaselts, 2020-05-19, "", , "Oracle Application Express (APEX) arendustööde tellimine"
219793, Tervise ja Heaolu Infosüsteemide Keskus, 2020-05-20, "Nortal AS", 500000.00, "Arendustööde teostamine EESSI RINA süsteemi integreerimiseks SKAIS-i perehüvitiste tööprotsessi"
219297, Riigi Kinnisvara Aktsiaselts, 2020-05-21, "Aktsiaselts Datel", 400000.00, "2020 Tugiteenuste portaali täiendavad arendus- ja hooldustööd"
222130, Elering AS, 2020-05-26, "", , "Taastuvenergia infosüsteemi Green/BMR hooldus- ja arendusteenus"
219470, Aktsiaselts Eesti Post, 2020-04-15, "", , "Google Services"
222368, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-05-28, "Nortal AS", 357987.50, "Maamaksu alusandmete registri (MARE) arendusteenus"
220139, Riigi Infosüsteemi Amet, 2020-05-29, "Nortal AS", 318000.00, "Riikliku postkasti arendustööd 2020-2021"
222651, E-riigi Akadeemia Sihtasutus, 2020-05-25, "Individual entrepreneur Olexiy Shirankov", 58300.00, "Consultation services on development of information interaction tools for the IT systems of the State Migration Service of Ukraine based on the “Trembita”"
220349, Registrite ja Infosüsteemide Keskus, 2020-05-29, "SK ID Solutions AS", 400000.00, "Kehtivuskinnituse, mobiil-ID teenuste ja sertifikaatide soetamine"
220147, Ettevõtluse Arendamise Sihtasutus, 2020-06-01, "TM Technologies OÜ", 55000.00, "e-Eesti Esitluskeskuse Digiexpo veebirakenduse arendus"
221379, Sihtasutus Viljandi Haigla, 2020-05-27, "Trinidad Wiseman OÜ", 29280.00, "Haigla infosüsteemi asendamise analüüs"
222300, Elering AS, 2020-05-28, "", , "Elektri ja gaasi andmelao infosüsteemide arendus- ja hooldusteenused"
221548, Tartu Ülikool, 2020-06-03, "Wisercat Estonia OÜ", 80000.00, "PHP ja PostgreSQL projektide arenduse tellimine"
221548, Tartu Ülikool, 2020-06-03, "Krabu Grupp OÜ", 80000.00, "PHP ja PostgreSQL projektide arenduse tellimine"
221548, Tartu Ülikool, 2020-06-03, "TM Technologies OÜ", 80000.00, "PHP ja PostgreSQL projektide arenduse tellimine"
223461, Tervise ja Heaolu Infosüsteemide Keskus, 2020-05-25, "osaühing Resta", 50000.00, "COVID-19 kriisiolukorra väikearendus- ja hooldustööd tervise valdkonna andmeladudes"
221542, Tartu Ülikool, 2020-06-05, "Dolm IT OÜ", 70000.00, "Java (ZK raamistik) ja PL/SQL projektide arenduse tellimine"
221542, Tartu Ülikool, 2020-06-05, "Avatud Lahendused OÜ", 70000.00, "Java (ZK raamistik) ja PL/SQL projektide arenduse tellimine"
218823, Keskkonnaministeeriumi Infotehnoloogiakeskus, 2020-05-29, "Spatialworld Oy", 59000.00, "FME tarkvara litsentside ja tootetoe ostmine"
222868, Eesti Energia Aktsiaselts, 2020-06-08, "", , "Cisco võrgulülitite tugiteenus üheks aastaks"
214906, Viimsi Vallavalitsus, 2020-06-05, "Industry62 OÜ", 419180.00, "Kohalike omavalitsuste geoinfosüsteemi põhise register-menetluskeskkonna väljaarendamine Viimsi valla näitel"
221001, Tallinna Linnaplaneerimise Amet, 2020-06-01, "Tieto Estonia Aktsiaselts", 182862.03, "Tallinna Linnaplaneerimise Ameti registrite majutus"
221547, Tartu Ülikool, 2020-06-09, "Avatud Lahendused OÜ", 100000.00, "Java (Spring), Angular ja PostgreSQL projektide arenduse tellimine"
221547, Tartu Ülikool, 2020-06-09, "Krabu Grupp OÜ", 100000.00, "Java (Spring), Angular ja PostgreSQL projektide arenduse tellimine"
221547, Tartu Ülikool, 2020-06-09, "Osaühing IDAKOIDLIK", 100000.00, "Java (Spring), Angular ja PostgreSQL projektide arenduse tellimine"
222694, Integratsiooni Sihtasutus, 2020-06-09, "TM Technologies OÜ", 40500.00, "Integratsiooni Sihtasutuse veebi arendamine ja hooldus (juuni 2020 - mai 2023)"
213521, Eesti Energia Aktsiaselts, 2020-06-01, "", , "JAVA ning .NET arendustööde tellimine"
213521, Eesti Energia Aktsiaselts, 2020-06-02, "", , "JAVA ning .NET arendustööde tellimine"
213521, Eesti Energia Aktsiaselts, 2020-06-01, "", , "JAVA ning .NET arendustööde tellimine"
213521, Eesti Energia Aktsiaselts, 2020-06-01, "", , "JAVA ning .NET arendustööde tellimine"
213521, Eesti Energia Aktsiaselts, 2020-06-02, "", , "JAVA ning .NET arendustööde tellimine"
213521, Eesti Energia Aktsiaselts, 2020-06-01, "", , "JAVA ning .NET arendustööde tellimine"
213521, Eesti Energia Aktsiaselts, 2020-06-01, "", , "JAVA ning .NET arendustööde tellimine"
213521, Eesti Energia Aktsiaselts, 2020-06-01, "", , "JAVA ning .NET arendustööde tellimine"
213521, Eesti Energia Aktsiaselts, 2020-06-02, "", , "JAVA ning .NET arendustööde tellimine"
213521, Eesti Energia Aktsiaselts, 2020-06-03, "", , "JAVA ning .NET arendustööde tellimine"
220210, Eesti Noorsootöö Keskus, 2020-06-01, "Piksel OÜ", 59000.00, "Eesti Noorsootöö Keskuse poolt hallatavate veebilehtede hooldus- ja arendusteenus"
220905, Sihtasutus KredEx, 2020-05-05, "Telia Eesti AS", 67824.00, "IT taristu haldusteenus"
221638, Hariduse Infotehnoloogia Sihtasutus, 2020-06-11, "Aktsiaselts Fujitsu Estonia", 500000.00, "Õppeinfosüsteemi Tahvel arendustööd"
221598, Veeteede Amet, 2020-06-03, "Saab AB", 350000.00, "Laevaliiklusteenuste STM võimekuse arendus"
223097, Majandus- ja Kommunikatsiooniministeerium, 2020-06-12, "Civitta Eesti AS", 39650.00, "E-ehituse platvormiga liidestamise reeglid ja juhendid"
218990, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-06-16, "Predictive OÜ", 333333.00, "Majandustarkvara SAP arendustööd"
218990, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-06-16, "Intelsys OÜ", 333333.00, "Majandustarkvara SAP arendustööd"
222630, Tallinna Linnakantselei, 2020-06-16, "Osaühing GT Tarkvara", 2342663.04, "Tarkvara 3-aastane kasutusõigus"
218933, Riigi Infosüsteemi Amet, 2020-06-16, "AKTSIASELTS HELMES", 245310.00, "Nõusolekuteenuse terviklahenduse arendus"
223000, Keskkonnaministeeriumi Infotehnoloogiakeskus, 2020-05-29, "Aktsiaselts Datel", 45400.00, "Keskkonnainspektsiooni järelevalve andmete kogumise hooldus-, arendus- ja majutusteenus"
222510, Riigi Infosüsteemi Amet, 2020-06-17, "NOPE OÜ", 41500.00, "EU CyberNet veebileht"
221418, Eesti Lennuakadeemia, 2020-06-17, "UFA, Inc.", 30000.00, "Lennujuhtimise simulaatori tarkvara ATTower ühildamine mehitamata õhusõiduki simulaatori tarkvaraga"
220111, Maanteeamet, 2020-06-17, "Telia Eesti AS", 165599.88, "Tee elukaare informatsiooni haldamise tarkvara TEET majutus-, haldus- ja hooldusteenuse osutamine"
222232, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-06-18, "Catapult Labs OÜ", 34440.00, "Java arendaja ressursi ostmine Päästeameti infosüsteemide DEMIS/OIS arendus- ja hooldustöödeks"
223899, Eesti Energia Aktsiaselts, 2020-06-18, "", , "Elektrilevi CheckPoint tulemüüride tehnilise teeninduse tugi"
223526, Veeteede Amet, 2020-06-19, "Cybernetica AS", 89500.00, "GoFREP/AIS arendus"
219424, Tartu Ülikool, 2020-06-19, "Columbus Eesti Aktsiaselts", 640000.00, "Majandus- ja personalitarkvara Microsoft Dynamix AX 2009 versiooniuuendus"
223752, Tallinna Kultuuriamet, 2020-06-19, "Sokisahtel OÜ", 160000.00, "The Tall Ships Races Tallinn 2021 meenete ja meenete müügivõrgustiku loomine ning toodete müümise kontsessioon"
221737, Mittetulundusühing Pärnumaa Ühistranspordikeskus, 2020-06-19, "Ridango AS", 498287.70, "Sotsiaaltransporditeenuse korraldamiseks vajaliku IT-lahenduse kasutuselevõtmine"
223112, Maanteeamet, 2020-06-03, "Wisercat Estonia OÜ", 300000.00, "Maanteeameti teekasutustasu infosüsteemi arendus"
221617, Eesti Haigekassa, 2020-06-18, "AKTSIASELTS MEDITSIINIGRUPP", 265625.00, "Raviteekonnapõhise rahastamise (bundled payment) pilootprojekti elluviimist toetava tarkvarateenuse osutamine koos nõustamisega"
222943, Majandus- ja Kommunikatsiooniministeerium, 2020-06-25, "AS CGI Eesti", 56144.00, "Planeeringute menetluse avalike teenuste disainimise ja menetlussüsteemi ning e-ehituse platvormiga liidestamise eel- ja ärianalüüsi teostamine"
220918, sihtasutus Põhja-Eesti Regionaalhaigla, 2020-06-26, "Osaühing Net Group", 144000.00, "Paberivaba intensiivravi tarkvara liidestamine Põhja - Eesti Regionaalhaigla infosüsteemidega"
220888, Majandus- ja Kommunikatsiooniministeerium, 2020-05-27, "Avatud Lahendused OÜ", 138000.00, "Riikliku avaandmete teabevärava arendus"
220407, Majandus- ja Kommunikatsiooniministeerium, 2020-06-12, "OÜ Web Expert", 300000.00, "Elektroonilise side valdkonna e-teenuste arendus"
223579, Eesti Energia Aktsiaselts, 2020-06-29, "", , "Laivõrgu ja internetiühenduse teenuse tellimine"
220749, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-06-29, "Wisercat Estonia OÜ", 583400.00, "Saldoandmike infosüsteemi arendus- ja hooldusteenus"
223438, Riigi Tugiteenuste Keskus, 2020-06-30, "Balti Meediamonitooringu Grupp OÜ", 43620.00, "Meediamonitooring (Keskkonnaministeerium)"
221966, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-07-01, "Osaühing Icefire", 1700000.00, "Elektrooniliste teenuste deklareerimise erikorra halduse edasiarendus (OSS)"
222594, Tervise ja Heaolu Infosüsteemide Keskus, 2020-06-30, "Trinidad Wiseman OÜ", 43952.05, "TEHIKu veebilehe loomine"
222227, E-riigi Akadeemia Sihtasutus, 2020-07-02, "Research and Development Enterprise Medirent&gt; Limited Liability Company", 129000.00, "Services of modernization of software of the information system "State register of acts of a civil status of citizens" based on the “Trembita”"
222810, Riigi Kinnisvara Aktsiaselts, 2020-07-06, "Telia Eesti AS", 213999.00, "2020 RKAS infosüsteemide infrastruktuuri ja selle halduse rent"
222474, Registrite ja Infosüsteemide Keskus, 2020-07-06, "DocHouse OÜ", 138999.00, "Turvalise printimisteenuse soetamine"
217739, Tervise ja Heaolu Infosüsteemide Keskus, 2020-07-06, "Nortal AS", 52.00, "Tervise infosüsteemi arendus-ja hooldustööd"
217739, Tervise ja Heaolu Infosüsteemide Keskus, 2020-07-03, "Wisercat Estonia OÜ", 54.17, "Tervise infosüsteemi arendus-ja hooldustööd"
224051, Veeteede Amet, 2020-07-07, "OSAÜHING R-SÜSTEEMID", 30000.00, "Hüdrograafia andmetöötlustarkvara AEGIR täiendused"
216595, aktsiaselts Eesti Raudtee, 2020-06-30, "INDRA SISTEMAS S.A.", 16758750.00, "Liikluskorralduse automatiseerimise süsteem"
223936, Aktsiaselts Eesti Post, 2020-06-22, "", , "Criterion kirjasorteerimisliini retrofit"
221768, AS HOOLEKANDETEENUSED, 2020-07-07, "Avatud Lahendused OÜ", 25740.00, "Haldustarkvara hankimine AS Hoolekandeteenuste kodudele"
222796, Riigi Kinnisvara Aktsiaselts, 2020-07-07, "BitWeb OÜ", 900000.00, "Teenuskeskkonna arendus- ja hooldustööd 2020"
222759, Riigi Infosüsteemi Amet, 2020-07-07, "Nortal AS", 2000000.00, "eID Java teekide arendus- ja hooldus 2020-2024"
223625, Eesti Noorsootöö Keskus, 2020-06-30, "Maru VR Productions OÜ", 2950.00, "Eesti Noorsootöö Keskuse Virtuaalreaalsete (VR) elamuste kohandamine PC tüüpi arvutirakendusele sobivaks (nt OculusRift S peaseadmele)"
215902, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-07-06, "AKTSIASELTS HELMES", 5000000.00, "Struktuuritoetuse registri arendus- ja hooldusteenus"
223831, AS Emajõe Veevärk, 2020-07-13, "Atemix Tööstusautomaatika OÜ", 169697.00, "AS Emajõe Veevärk SCADA süsteemi moderniseerimine ja objektide visualiseerimine"
222709, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-07-13, "SRINI OÜ", 86240.00, "Analüütiku ja Java arendaja ressurssi ostmine rahapesu infosüsteemi RABIS arenduste teostamiseks"
222126, Riigi Infosüsteemi Amet, 2020-07-14, "Nortal AS", 79758.00, "Riigiportaali kasutatavuse analüütika prototüüpimine"
223742, Sihtasutus Eesti Tervishoiu Muuseum, 2020-07-13, "Platvorm OÜ", 34992.00, "Vaimse tervise teemalise näituse eksponaatide loomine"
222515, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-07-14, "AS Finestmedia", 399360.00, "Biomeetriahõive ja dokumendikontrolli lahenduste arendustööd"
216837, Keskkonnaministeeriumi Infotehnoloogiakeskus, 2020-07-14, "Mooncascade OÜ", 1500000.00, "Analüüsi- ja andmelao infosüsteemide arendus- ja hooldustööde teostamine"
216837, Keskkonnaministeeriumi Infotehnoloogiakeskus, 2020-07-16, "Piksel OÜ", 1500000.00, "Analüüsi- ja andmelao infosüsteemide arendus- ja hooldustööde teostamine"
217836, Tervise ja Heaolu Infosüsteemide Keskus, 2020-07-16, "Avalanche Laboratory OÜ", 178980.00, "Andmekontrollimoodul"
224309, Tervise ja Heaolu Infosüsteemide Keskus, 2020-07-16, "Industry62 OÜ", 33.70, "Patsiendiportaali arendus- ja hooldustööd"
222727, Ettevõtluse Arendamise Sihtasutus, 2020-07-15, "KPMG Baltics OÜ", 35500.00, "Majutusandmete registreerimissüsteemi, andmete edastamise kanalite ja andmekogu loomise ärianalüüs"
223867, Hariduse Infotehnoloogia Sihtasutus, 2020-07-20, "Osaühing Webware", 600000.00, "Eesti koolide haldamise infosüsteemi täisteenus"
225386, Riigimetsa Majandamise Keskus, 2020-07-17, "Telia Eesti AS", 62500.00, "Olemasoleva IT keskse taristu administreerimine (serveripark, võrgutaristu, varundus)"
220412, Riigi Infosüsteemi Amet, 2020-07-17, "UX Advisors OÜ", 5000000.00, "Teenusdisain, UI/UX ja kujundus"
220412, Riigi Infosüsteemi Amet, 2020-07-20, "NOPE OÜ", 5000000.00, "Teenusdisain, UI/UX ja kujundus"
220412, Riigi Infosüsteemi Amet, 2020-07-17, "Trinidad Wiseman OÜ", 5000000.00, "Teenusdisain, UI/UX ja kujundus"
222712, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-07-21, "REGIO OÜ", 138999.00, "Ruumiandmed, andmehooldus ja andmetöötlus"
225195, Keskkonnaministeeriumi Infotehnoloogiakeskus, 2020-07-18, "PlanPro OÜ", 111000.00, "Planeerimise, projektijuhtimise ja personalihindamise tarkvara"
222088, Tallinna Transpordiamet, 2020-07-22, "AB Thoreb", 2000000.00, "Ühistranspordi info-, reaalaja- ja prioriteedisüsteemi laiendamine ja hooldamine"
222677, Elering AS, 2020-07-23, "", , "EstFeed platvormi majutamise ja administreerimise teenus"
225411, Veeteede Amet, 2020-07-23, "Sabik OÜ", 69960.00, "Navigatsioonimärgistuse infosüsteemi (NMIS) arendustööd"
221861, Tervise ja Heaolu Infosüsteemide Keskus, 2020-07-17, "AKTSIASELTS HELMES", 8000000.00, "Sotsiaalkaitse valdkonna teenuste arendustööd"
220114, Registrite ja Infosüsteemide Keskus, 2020-07-27, "Aktsiaselts Datel", 500000.00, "Fujitsu kettamassiivide tehnilise toe ja laienduste soetamine"
220114, Registrite ja Infosüsteemide Keskus, 2020-07-27, "DataFox OÜ", 500000.00, "Fujitsu kettamassiivide tehnilise toe ja laienduste soetamine"
221627, E-riigi Akadeemia Sihtasutus, 2020-06-30, "Soft Xpansion Ukraine", 336028.00, "Riikliku dokumendihaldussüsteemi alamsüsteemi haldusteenuste keskuse automatiseerimise tarkvarakompleksi ehk infosüsteemi "Vulyk" uuendamise teenuste hange"
223084, Ettevõtluse Arendamise Sihtasutus, 2020-07-29, "osaühing Resta", 213000.00, "EASi planeerimise, eelarvestamise ja projektijuhtimise infosüsteemi jätkutööd perioodil 2020-2023"
225050, E-riigi Akadeemia Sihtasutus, 2020-07-21, "EPAAS", 34250.00, "Services on development of interoperability tools based on "Trembita" for the executive bodies of the Kharkiv City Council's information systems"
225035, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-07-30, "SRINI OÜ", 34625.00, "SITREP arendus- ja hooldustööde teostamine COVID-19 teiseks laineks valmisoleku tagamiseks"
225035, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-07-31, "Devtailor OÜ", 34625.00, "SITREP arendus- ja hooldustööde teostamine COVID-19 teiseks laineks valmisoleku tagamiseks"
225035, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-07-30, "SRINI OÜ", 34625.00, "SITREP arendus- ja hooldustööde teostamine COVID-19 teiseks laineks valmisoleku tagamiseks"
225035, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-07-30, "SRINI OÜ", 34625.00, "SITREP arendus- ja hooldustööde teostamine COVID-19 teiseks laineks valmisoleku tagamiseks"
223869, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-08-03, "Telia Eesti AS", 27452.52, "Politsei- ja Piirivalveameti (PPA) kinnipidamiskeskuses arvutitöökoha tehnilise võimekuse tagamise haldusteenus"
223280, AS HOOLEKANDETEENUSED, 2020-07-20, "Avatud Lahendused OÜ", 152940.00, "e-toimiku tarkvara"
219262, Tallinna Linnakantselei, 2020-08-04, "Catapult Labs OÜ", 220450.00, "Tallinna linna asutuste ühtse siseveebi arendus- ja hooldusteenus"
224381, Välisministeerium, 2020-08-04, "Aktsiaselts SPIN TEK", 138000.00, "Infosüsteemide CONSUL ja AULIK arendus- ja hooldusteenus"
222203, Siseministeeriumi infotehnoloogia- ja arenduskeskus, 2020-08-05, "SRINI OÜ", 246700.00, "Arendustööde teostamine - viisaregister 2.0 I etapp"
222932, Eesti Noorsootöö Keskus, 2020-07-01, "Tartu Ülikool", 13000.00, "Riikliku huvihariduse ja huvitegevuse 2017-2020 perioodi tulemuste ja kavade analüüs"
223660, Riigi Infosüsteemi Amet, 2020-08-10, "Osaühing Net Group", 72655.00, "Riigi keskse juturoboti eelanalüüs ja prototüübi tehniline lahendus"
220717, Riigi Infosüsteemi Amet, 2020-08-10, "Catapult Labs OÜ", 70800.00, "Virtuaalse e-Eesti esitluskeskuse loomine"
222116, Eesti Pank, 2020-08-10, "Zaproo OÜ", 38500.00, "Finantsinspektsiooni veebilehtede hooldus- ja arendusteenus"
224293, Saaremaa Vallavalitsus, 2020-08-17, "Osaühing Infovõrgud", 38400.00, "Noorteinfo veebilahendus, äpp ja digimono"
225576, Tallinna Linnakantselei, 2020-08-17, "Balti Meediamonitooringu Grupp OÜ", 38908.00, "Tallinna linna meediamonitooring"
225394, Eesti Pank, 2020-08-25, "Proact Estonia AS", 118171.63, "Oracle serverite hooldus"
222976, Riigi Infosüsteemi Amet, , "", , "Valimiste infosüsteemi VIS3 etapp 3 tööd"
183775, Riigikontroll, 2017-05-02, "UPTIME OÜ", 240000.00, "Riigikontrolli dokumendihalduse ja siseveebi hooldus- ning arendustööde tellimine"
223194, Tallinna Linnakantselei, 2020-07-20, "Telia Eesti AS", 453240.00, "Andmesideteenus Tallinna hallatavatele asutustele"
225083, OÜ Eesti Keskkonnauuringute Keskus, , "", , "Kasvuhoonegaaside inventuuri andmetöötluskeskkonna väljatöötamine"
223208, Riigikogu Kantselei, 2020-07-17, "Avalanche Laboratory OÜ", 600000.00, "Riigikogu ja Riigikogu Kantselei dokumendihaldus- ja eelnõude menetlusinfosüsteemi (EMS) arendus- ja hooldustööd"
221158, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-08-11, "Nortal AS", 413400.00, "Sisenemisformaalsuste süsteemi (NES) arendustööd"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
225068, Tallinna Tervishoiu Kõrgkool, , "", , "SAHVRI loomine - õppesituatsioonide ja teadmiste ning oskuste kontrollimise situatsioonide süstematiseeritud andmebaaside loomine"
222875, Sihtasutus KredEx, 2020-08-13, "OIXIO AS", 107664.00, "Infoturbe ja arvutivõrgu haldusteenus"
223875, Välisministeerium, 2020-08-05, "Osaühing Webware", 138000.00, "Dokumendihaldussüsteemi Webdesktop arendus-, hooldus- ja tugiteenus"
224819, aktsiaselts Eesti Raudtee, 2020-07-20, "Redwall OÜ", 55000.00, "Eesti Raudtee veebilehe evr.ee hooldus- ja arendusteenus"
223829, Majandus- ja Kommunikatsiooniministeerium, 2020-08-14, "Ernst &amp; Young Baltic AS", 40320.00, "Nõusolekuteenuse analüüs"
225909, Varuosa24 OÜ, , "", , "Kasutatud varuosade ringmajanduse tööriist."
225556, E-riigi Akadeemia Sihtasutus, 2020-08-06, "Individual Enterprise "FOP Kaplun Sergii Oleksiyovich"", 58600.00, "Development of interoperability tools for information-telecommunication system ""State Register of Individuals - Taxpayers" based on the “Trembita"
224767, E-riigi Akadeemia Sihtasutus, 2020-08-06, "EPAAS", 116000.00, "Development of interoperability tools based on ""Trembita"" for the Information and Telecommunication System “e-Consul”."
224205, aktsiaselts Ida-Tallinna Keskhaigla, 2020-07-29, "OIXIO AS", 159000.00, "Turvaintsidentide tuvastamise tarkvara"
225320, Eesti Rahvusraamatukogu, 2020-08-14, "OÜ URANIA COM", 32000.00, "Infosüsteemi URRAM arendus"
223925, Viimsi Vallavalitsus, 2020-08-12, "KPMG Baltics OÜ", 77948.00, "Viimsi vallavalitsuse teenusportfelli ja rakendatavate infosüsteemide eel- ja ärianalüüs"
223925, Viimsi Vallavalitsus, 2020-08-12, "KPMG Baltics OÜ", 77948.00, "Viimsi vallavalitsuse teenusportfelli ja rakendatavate infosüsteemide eel- ja ärianalüüs"
223627, Siseministeeriumi infotehnoloogia- ja arenduskeskus, , "", , "Rahvusvahelise kaitse andmise registri andmete migratsioon"
223650, Tervise ja Heaolu Infosüsteemide Keskus, , "", , "Sotsiaalteenuste ja -toetuste andmeregistri arendustööd"
225276, aktsiaselts Ida-Tallinna Keskhaigla, 2020-08-19, "Scanmed Group OÜ", 71700.00, "Ajuperfusiooni tarkvara litsentsid"
221558, Elering AS, 2020-08-19, "", , "Meter Data Management System Development and Maintenance"
223325, Sihtasutus Läänemaa, 2020-06-26, "FOB Solutions OÜ", 9450.00, "Läänemaa mobiilirakenduse arendus"
220288, Tervise ja Heaolu Infosüsteemide Keskus, 2020-08-24, "Osaühing ASA Quality Services", 420000.00, "Testimisteenus"
220288, Tervise ja Heaolu Infosüsteemide Keskus, 2020-08-24, "Flowit Estonia OÜ", 420000.00, "Testimisteenus"
223783, Rahandusministeeriumi Infotehnoloogiakeskus, 2020-08-18, "Osaühing Icefire", 17000000.00, "PL/SQL ja Java tehnoloogiatel põhinevate tarkvarade arendus- ja hooldusteenus"
223325, Sihtasutus Läänemaa, 2020-06-26, "FOB Solutions OÜ", 9450.00, "Läänemaa mobiilirakenduse arendus"
225398, MTÜ Nordic Institute for Interoperability Solutions, 2020-08-27, "Gofore Oyj", 133400.00, "X-Road extension: Operational monitoring"
225108, MTÜ Nordic Institute for Interoperability Solutions, 2020-08-27, "Gofore Oyj", 133400.00, "X-Road extension: MISP2"
